"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",-54.2,18.4210608353501,-8.67337531371611,53.5537713951653
"Melbourne",-54.1,18.3714446632032,-8.6503482989814,53.386451406662
"Melbourne",-54,18.3218792219461,-8.6273436879299,53.2194385900044
"Melbourne",-53.9,18.2723645626282,-8.60436156658692,53.052732701534
"Melbourne",-53.8,18.2229007361938,-8.58140202084163,52.8863334971111
"Melbourne",-53.7,18.1734877934828,-8.55846513644539,52.720240732118
"Melbourne",-53.6,18.1241257852305,-8.53555099900991,52.5544541614623
"Melbourne",-53.5,18.0748147620683,-8.51265969400552,52.38897353958
"Melbourne",-53.4,18.025554774524,-8.48979130675934,52.2237986204386
"Melbourne",-53.3,17.9763458730221,-8.46694592245354,52.0589291575403
"Melbourne",-53.2,17.9271881078841,-8.44412362612349,51.8943649039253
"Melbourne",-53.1,17.8780815293288,-8.42132450265593,51.7301056121747
"Melbourne",-53,17.829026187473,-8.39854863678718,51.5661510344136
"Melbourne",-52.9,17.7800221323314,-8.37579611310124,51.402500922314
"Melbourne",-52.8,17.7310694138172,-8.35306701602798,51.2391550270983
"Melbourne",-52.7,17.6821680817423,-8.33036142984121,51.0761130995421
"Melbourne",-52.6,17.633318185818,-8.30767943865689,50.9133748899767
"Melbourne",-52.5,17.5845197756547,-8.28502112643113,50.750940148293
"Melbourne",-52.4,17.535772900763,-8.26238657695832,50.5888086239436
"Melbourne",-52.3,17.4870776105535,-8.23977587386928,50.4269800659462
"Melbourne",-52.2,17.4384339543373,-8.21718910062925,50.2654542228865
"Melbourne",-52.1,17.3898419813264,-8.19462634053593,50.1042308429208
"Melbourne",-52,17.3413017406343,-8.17208767671759,49.9433096737792
"Melbourne",-51.9,17.2928132812755,-8.14957319213104,49.7826904627681
"Melbourne",-51.8,17.2443766521671,-8.12708296955971,49.6223729567733
"Melbourne",-51.7,17.1959919021279,-8.10461709161154,49.4623569022626
"Melbourne",-51.6,17.1476590798798,-8.08217564071716,49.3026420452888
"Melbourne",-51.5,17.0993782340472,-8.05975869912765,49.1432281314923
"Melbourne",-51.4,17.0511494131583,-8.03736634891265,48.9841149061037
"Melbourne",-51.3,17.0029726656447,-8.01499867195826,48.8253021139468
"Melbourne",-51.2,16.9548480398421,-7.992655749965,48.666789499441
"Melbourne",-51.1,16.9067755839904,-7.9703376644457,48.5085768066041
"Melbourne",-51,16.8587553462346,-7.94804449672344,48.350663779055
"Melbourne",-50.9,16.8107873746245,-7.92577632792942,48.1930501600164
"Melbourne",-50.8,16.7628717171153,-7.90353323900087,48.0357356923169
"Melbourne",-50.7,16.7150084215681,-7.88131531067893,47.8787201183942
"Melbourne",-50.6,16.6671975357501,-7.85912262350642,47.7220031802971
"Melbourne",-50.5,16.6194391073351,-7.83695525782582,47.5655846196885
"Melbourne",-50.4,16.5717331839035,-7.81481329377695,47.4094641778476
"Melbourne",-50.3,16.5240798129429,-7.79269681129489,47.2536415956724
"Melbourne",-50.2,16.4764790418486,-7.77060589010775,47.0981166136824
"Melbourne",-50.1,16.4289309179238,-7.74854060973442,46.9428889720207
"Melbourne",-50,16.3814354883797,-7.72650104948238,46.7879584104565
"Melbourne",-49.9,16.3339928003362,-7.70448728844543,46.6333246683877
"Melbourne",-49.8,16.2866029008223,-7.68249940550144,46.4789874848429
"Melbourne",-49.7,16.2392658367761,-7.6605374793101,46.3249465984843
"Melbourne",-49.6,16.1919816550453,-7.63860158831057,46.1712017476093
"Melbourne",-49.5,16.1447504023878,-7.61669181071921,46.0177526701533
"Melbourne",-49.4,16.0975721254716,-7.59480822452729,45.8645991036918
"Melbourne",-49.3,16.0504468708757,-7.57295090749863,45.7117407854427
"Melbourne",-49.2,16.0033746850899,-7.55111993716722,45.5591774522683
"Melbourne",-49.1,15.9563556145154,-7.52931539083488,45.406908840678
"Melbourne",-49,15.9093897054654,-7.5075373455689,45.2549346868299
"Melbourne",-48.9,15.8624770041649,-7.48578587819964,45.1032547265333
"Melbourne",-48.8,15.8156175567516,-7.46406106531804,44.9518686952506
"Melbourne",-48.7,15.7688114092759,-7.44236298327334,44.8007763280997
"Melbourne",-48.6,15.7220586077013,-7.42069170817048,44.6499773598558
"Melbourne",-48.5,15.675359197905,-7.39904731586774,44.4994715249536
"Melbourne",-48.4,15.628713225678,-7.37742988197424,44.3492585574892
"Melbourne",-48.3,15.5821207367254,-7.35583948184744,44.1993381912223
"Melbourne",-48.2,15.535581776667,-7.33427619059063,44.0497101595779
"Melbourne",-48.1,15.4890963910376,-7.31274008305042,43.9003741956485
"Melbourne",-48,15.4426646252872,-7.29123123381419,43.7513300321961
"Melbourne",-47.9,15.3962865247813,-7.26974971720753,43.6025774016536
"Melbourne",-47.8,15.3499621348016,-7.24829560729167,43.4541160361274
"Melbourne",-47.7,15.3036915005462,-7.22686897786086,43.3059456673986
"Melbourne",-47.6,15.2574746671296,-7.20546990243985,43.1580660269254
"Melbourne",-47.5,15.2113116795837,-7.18409845428115,43.0104768458442
"Melbourne",-47.4,15.1652025828575,-7.16275470636246,42.8631778549722
"Melbourne",-47.3,15.1191474218181,-7.14143873138401,42.7161687848085
"Melbourne",-47.2,15.0731462412503,-7.12015060176582,42.5694493655362
"Melbourne",-47.1,15.0271990858578,-7.0988903896451,42.4230193270241
"Melbourne",-47,14.9813060002628,-7.07765816687347,42.2768783988279
"Melbourne",-46.9,14.9354670290069,-7.05645400501422,42.1310263101926
"Melbourne",-46.8,14.889682216551,-7.03527797533966,41.9854627900536
"Melbourne",-46.7,14.8439516072763,-7.01413014882823,41.8401875670384
