"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",107.3,3.24098335864738,-51.081757112003,117.88805189231
"Melbourne",107.4,3.25970819832457,-51.1298836184761,118.181746365439
"Melbourne",107.5,3.2784566849474,-51.177986018367,118.476026393284
"Melbourne",107.6,3.29722880528991,-51.226064262484,118.770893049851
"Melbourne",107.7,3.31602454612412,-51.2741183017936,119.06634741118
"Melbourne",107.8,3.33484389421987,-51.3221480874208,119.362390555352
"Melbourne",107.9,3.35368683634494,-51.3701535706487,119.659023562492
"Melbourne",108,3.37255335926478,-51.4181347029185,119.956247514769
"Melbourne",108.1,3.39144344974269,-51.4660914358293,120.2540634964
"Melbourne",108.2,3.4103570945397,-51.5140237211382,120.552472593654
"Melbourne",108.3,3.42929428041434,-51.5619315107601,120.851475894852
"Melbourne",108.4,3.44825499412296,-51.6098147567675,121.151074490374
"Melbourne",108.5,3.46723922241934,-51.6576734113905,121.451269472657
"Melbourne",108.6,3.48624695205484,-51.7055074270168,121.752061936203
"Melbourne",108.7,3.50527816977835,-51.7533167561911,122.053452977578
"Melbourne",108.8,3.52433286233607,-51.8011013516159,122.355443695414
"Melbourne",108.9,3.54341101647171,-51.8488611661504,122.658035190418
"Melbourne",109,3.56251261892628,-51.8965961528109,122.961228565367
"Melbourne",109.1,3.58163765643813,-51.9443062647709,123.265024925116
"Melbourne",109.2,3.60078611574284,-51.9919914553605,123.569425376599
"Melbourne",109.3,3.61995798357317,-52.0396516780665,123.874431028832
"Melbourne",109.4,3.63915324665915,-52.0872868865324,124.180042992918
"Melbourne",109.5,3.65837189172786,-52.134897034558,124.486262382044
"Melbourne",109.6,3.67761390550345,-52.1824820760999,124.793090311492
"Melbourne",109.7,3.69687927470719,-52.2300419652704,125.100527898633
"Melbourne",109.8,3.71616798605725,-52.2775766563383,125.408576262939
"Melbourne",109.9,3.7354800262688,-52.3250861037283,125.717236525979
"Melbourne",110,3.75481538205393,-52.3725702620211,126.026509811422
"Melbourne",110.1,3.77417404012153,-52.4200290859531,126.336397245046
"Melbourne",110.2,3.79355598717737,-52.4674625304164,126.646899954733
"Melbourne",110.3,3.81296120992394,-52.5148705504586,126.958019070479
"Melbourne",110.4,3.83238969506048,-52.5622531012828,127.26975572439
"Melbourne",110.5,3.85184142928292,-52.6096101382476,127.582111050692
"Melbourne",110.6,3.8713163992838,-52.6569416168663,127.895086185726
"Melbourne",110.7,3.89081459175231,-52.7042474928078,128.208682267959
"Melbourne",110.8,3.91033599337414,-52.7515277218957,128.52290043798
"Melbourne",110.9,3.92988059083148,-52.7987822601083,128.837741838507
"Melbourne",111,3.94944837080302,-52.8460110635788,129.153207614387
"Melbourne",111.1,3.96903931996382,-52.893214088595,129.469298912603
"Melbourne",111.2,3.98865342498538,-52.940391291599,129.786016882271
"Melbourne",111.3,4.00829067253547,-52.9875426291873,130.10336267465
"Melbourne",111.4,4.02795104927816,-53.0346680581107,130.421337443137
"Melbourne",111.5,4.04763454187378,-53.0817675352738,130.739942343276
"Melbourne",111.6,4.06734113697882,-53.1288410177354,131.059178532757
"Melbourne",111.7,4.08707082124597,-53.175888462708,131.379047171423
"Melbourne",111.8,4.10682358132399,-53.2229098275578,131.699549421269
"Melbourne",111.9,4.12659940385771,-53.2699050698046,132.020686446445
"Melbourne",112,4.14639827548799,-53.3168741471215,132.342459413261
"Melbourne",112.1,4.16622018285167,-53.3638170173351,132.664869490189
"Melbourne",112.2,4.18606511258153,-53.4107336384248,132.987917847867
"Melbourne",112.3,4.20593305130621,-53.4576239685234,133.311605659098
"Melbourne",112.4,4.22582398565019,-53.5044879659165,133.635934098857
"Melbourne",112.5,4.24573790223381,-53.5513255890422,133.960904344291
"Melbourne",112.6,4.26567478767312,-53.5981367964916,134.286517574726
"Melbourne",112.7,4.28563462857989,-53.644921547008,134.612774971664
"Melbourne",112.8,4.30561741156155,-53.6916797994871,134.93967771879
"Melbourne",112.9,4.32562312322118,-53.738411512977,135.267227001975
"Melbourne",113,4.34565175015742,-53.7851166466776,135.595424009274
"Melbourne",113.1,4.36570327896446,-53.831795159941,135.924269930937
"Melbourne",113.2,4.38577769623198,-53.8784470122709,136.253765959403
"Melbourne",113.3,4.4058749885451,-53.9250721633227,136.583913289311
"Melbourne",113.4,4.42599514248438,-53.9716705729033,136.914713117495
"Melbourne",113.5,4.44613814462571,-54.0182422009711,137.246166642995
"Melbourne",113.6,4.46630398154029,-54.0647870076357,137.578275067053
"Melbourne",113.7,4.48649263979466,-54.1113049531575,137.911039593118
"Melbourne",113.8,4.50670410595051,-54.1577959979484,138.244461426852
"Melbourne",113.9,4.52693836656477,-54.2042601025705,138.578541776129
"Melbourne",114,4.54719540818951,-54.2506972277371,138.913281851039
"Melbourne",114.1,4.56747521737186,-54.2971073343116,139.24868286389
"Melbourne",114.2,4.58777778065409,-54.343490383308,139.584746029213
"Melbourne",114.3,4.6081030845734,-54.3898463358906,139.921472563765
"Melbourne",114.4,4.62845111566199,-54.4361751533734,140.258863686528
"Melbourne",114.5,4.64882186044702,-54.4824767972208,140.596920618715
"Melbourne",114.6,4.66921530545048,-54.5287512290467,140.935644583773
"Melbourne",114.7,4.68963143718923,-54.5749984106146,141.275036807386
"Melbourne",114.8,4.71007024217496,-54.6212183038377,141.615098517474
"Melbourne",114.9,4.73053170691402,-54.6674108707784,141.955830944202
"Melbourne",115,4.75101581790756,-54.7135760736484,142.297235319978
"Melbourne",115.1,4.77152256165134,-54.7597138748082,142.639312879458
"Melbourne",115.2,4.79205192463581,-54.8058242367675,142.982064859548
"Melbourne",115.3,4.81260389334592,-54.8519071221845,143.325492499407
"Melbourne",115.4,4.83317845426119,-54.897962493866,143.669597040451
"Melbourne",115.5,4.85377559385565,-54.9439903147674,144.014379726354
"Melbourne",115.6,4.87439529859774,-54.9899905479923,144.359841803053
