"","location","Parameter","Coefficient","SE","LCI","UCI","RR","RR LCI","RR UCI","t-value","p-value","sig"
"34",,"Sun:day1Yes",-0.105484064102448,0.197465360353173,-0.492509058588891,0.281540930383994,0.899888813268455,0.611091205412975,1.32517023493808,-0.534190219053037,0.59326192,
"35",,"s(date).1",-0.529777832774877,0.107296957971979,-0.740076006050664,-0.31947965949909,0.588735752938501,0.477077653354688,0.726526980148394,,,"***"
"36",,"s(date).2",0.0155547409187177,0.0812964395434856,-0.143783352657852,0.174892834495287,1.01567634559284,0.866075360660572,1.19111856295047,,,
"37",,"s(date).3",0.169812670933039,0.0732914927271538,0.0261639848146381,0.31346135705144,1.18508283006467,1.02650926660406,1.36815259229003,,,
"38",,"s(date).4",0.282378410904805,0.114025744823187,0.058892057741005,0.505864764068605,1.32628050404609,1.06066074444399,1.65841904174066,,,
"39",,"s(date).5",0.26756311062819,0.0806737295822332,0.10944550614849,0.425680715107891,1.30677609869422,1.11565927270786,1.53063198943685,,,
"40",,"s(date).6",0.211130503325483,0.077157065582708,0.0599054336305801,0.362355573020385,1.23507352574684,1.06173613726598,1.43670970635766,,,
"41",,"s(date).7",0.271077692626661,0.0714399284219897,0.131058005861442,0.41109737939188,1.31137695074671,1.14003390804301,1.5084722435158,,,
"42",,"s(date).8",0.111872678987632,0.108937282567393,-0.101640471418122,0.325385829393386,1.1183704595208,0.903354274973139,1.38456474871496,,,
"43",,"s(date).9",0.131244829264096,0.0812774714767312,-0.028056087584779,0.29054574611297,1.14024691295338,0.972333829415735,1.33715703718853,,,
"44",,"s(date).10",0.253140959099185,0.0782338502659322,0.0998054302060583,0.406476487992311,1.28806482849657,1.10495590611594,1.50151783725187,,,
"45",,"s(date).11",0.276619696870909,0.0714572636337312,0.136566033715012,0.416673360026806,1.31866478332,1.14633057174285,1.51690694955875,,,
"46",,"s(date).12",0.175562815443909,0.10091484786731,-0.0222266518813559,0.373352282769175,1.19191685708627,0.978018540186246,1.45259597423979,,,
"47",,"s(date).13",0.195614323245273,0.0797488882470035,0.0393093744740369,0.35191927201651,1.21605780965089,1.04009221186134,1.42179374054392,,,
"48",,"s(date).14",0.134293952505299,0.0785954345515445,-0.0197502685650033,0.288338173575601,1.14372897223255,0.980443490295999,1.33420842187366,,,
"49",,"s(date).15",0.17655151827965,0.0709603663727355,0.0374717558593214,0.315631280699979,1.19309589142409,1.03818267409023,1.3711246023061,,,
"50",,"s(date).16",0.141147905383896,0.0904784894548705,-0.0361866753232372,0.318482486091029,1.15159496248424,0.96446023575122,1.37503953865564,,,
"51",,"s(date).17",0.06519290804729,0.0798714194357086,-0.0913521974407913,0.221738013535371,1.06736490780538,0.912696205018188,1.24824431190846,,,
